longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,yearBuilt,latitude,rentZestimate,timeOnZillow,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER,cluster,cluster_average_price
-149.93942,2020.0,0.0,1646,1972.0,61.190533,2297.0,4110.0,1775.0,99517,1.31,3.0,3.0,391800,0,0,1,2,418509.68133802817
-149.9375,2020.0,0.0,1451,1959.0,61.18966,2054.0,5108.0,1327.0,99517,1.31,1.0,3.0,345400,0,1,0,3,380546.2917827298
-149.93289,2020.0,0.0,2652,1952.0,61.189667,3370.0,4999.0,2592.0,99517,1.31,2.5,4.0,631400,0,1,0,0,657634.9143610013
-149.93779,2020.0,0.0,1397,1952.0,61.18925,2078.0,1785.0,1200.0,99517,1.31,1.0,3.0,332700,0,1,0,3,380546.2917827298
-149.93494,2020.0,0.0,2077,1957.0,61.18976,3137.0,5094.0,2600.0,99517,1.31,2.5,3.0,494500,0,1,0,3,380546.2917827298
-149.94159,2020.0,344.0,1032,1975.0,61.18975,2241.0,2525.0,1228.0,99517,1.31,1.5,2.0,245600,1,0,0,1,200173.4314516129
-149.94102,2020.0,344.0,1136,1975.0,61.189754,2236.0,3673.0,1426.0,99517,1.31,1.5,3.0,270400,1,0,0,1,200173.4314516129
-149.94183,2020.0,344.0,1000,1975.0,61.18913,2241.0,3718.0,1228.0,99517,1.31,1.5,2.0,238200,1,0,0,1,200173.4314516129
-149.94125,2020.0,0.0,866,1982.0,61.189137,2136.0,1449.0,1158.0,99517,1.31,2.0,2.0,206100,0,0,1,2,418509.68133802817
-149.94125,2020.0,175.0,899,1982.0,61.189137,1768.0,3815.0,1077.0,99517,1.31,1.0,2.0,214000,1,0,0,1,200173.4314516129
-149.93744,2020.0,0.0,1601,1962.0,61.18875,2290.0,1421.0,1368.0,99517,1.31,2.0,2.0,381100,0,1,0,3,380546.2917827298
-149.9349,2020.0,0.0,1707,1969.0,61.188194,2027.0,3735.0,1928.0,99517,1.31,2.0,3.0,406500,0,0,1,2,418509.68133802817
-149.93272,2020.0,0.0,1369,1963.0,61.18868,1972.0,3231.0,960.0,99517,1.31,1.0,3.0,326000,0,1,0,3,380546.2917827298
-149.9342,2020.0,0.0,1900,1981.0,61.188847,3195.0,3602.0,2206.0,99517,1.31,3.0,3.0,452400,0,1,0,3,380546.2917827298
-149.9421,2020.0,0.0,1602,1973.0,61.188725,2547.0,1518.0,1824.0,99517,1.31,2.0,4.0,381500,0,0,1,2,418509.68133802817
-149.93945,2020.0,0.0,1678,1997.0,61.188683,2788.0,3550.0,1652.0,99517,1.31,2.5,3.0,399500,0,1,0,3,380546.2917827298
-149.93279,2020.0,0.0,1551,1961.0,61.191444,2612.0,3835.0,2112.0,99517,1.31,2.0,3.0,369200,0,1,0,3,380546.2917827298
-149.93434,2020.0,0.0,1702,1962.0,61.191055,2559.0,3401.0,1684.0,99517,1.31,2.0,3.0,405300,0,1,0,3,380546.2917827298
-149.93398,2020.0,0.0,1609,1985.0,61.190277,2380.0,7006.0,1724.0,99517,1.31,2.0,4.0,383100,0,0,1,2,418509.68133802817
-149.9283,2020.0,0.0,1337,1958.0,61.19156,1741.0,1537.0,764.0,99517,1.31,1.0,2.0,318400,0,1,0,3,380546.2917827298
-149.9283,2020.0,0.0,1128,1953.0,61.19088,1773.0,3827.0,768.0,99517,1.31,1.0,2.0,268500,0,1,0,3,380546.2917827298
-149.92876,2020.0,0.0,2217,1967.0,61.189598,2411.0,4150.0,3612.0,99517,1.31,3.0,6.0,527800,0,0,1,2,418509.68133802817
-149.92911,2020.0,0.0,1312,1970.0,61.18893,2011.0,3686.0,1008.0,99517,1.31,1.0,3.0,312400,0,1,0,3,380546.2917827298
-149.92932,2020.0,0.0,2486,1987.0,61.1906,2767.0,1376.0,3168.0,99517,1.31,5.0,6.0,592000,0,0,1,2,418509.68133802817
-149.92729,2020.0,0.0,1716,1970.0,61.190987,1499.0,4940.0,2431.0,99517,1.31,2.0,1.0,408600,0,1,0,3,380546.2917827298
-149.92728,2020.0,0.0,1709,1968.0,61.19018,2068.0,2657.0,1920.0,99517,1.31,2.0,6.0,406900,0,0,1,2,418509.68133802817
-149.92728,2020.0,0.0,1278,1967.0,61.18924,1924.0,2495.0,1040.0,99517,1.31,1.5,2.0,304400,0,1,0,3,380546.2917827298
-149.9263,2020.0,0.0,1307,1968.0,61.189373,1799.0,1485.0,960.0,99517,1.31,1.0,2.0,311200,0,1,0,3,380546.2917827298
-149.92628,2020.0,0.0,1987,1978.0,61.190575,3393.0,3746.0,2552.0,99517,1.31,3.0,4.0,473200,0,1,0,0,657634.9143610013
-149.92542,2020.0,0.0,905,1950.0,61.18841,1531.0,3469.0,608.0,99517,1.31,1.0,2.0,215400,0,0,1,2,418509.68133802817
-149.92288,2020.0,0.0,1481,1956.0,61.190712,2677.0,3630.0,1810.0,99517,1.31,2.0,4.0,352600,0,1,0,3,380546.2917827298
-149.92287,2020.0,0.0,1252,1964.0,61.190166,2130.0,3975.0,1200.0,99517,1.31,1.5,3.0,298200,0,1,0,3,380546.2917827298
-149.92186,2020.0,0.0,1213,1951.0,61.19044,1718.0,2594.0,1000.0,99517,1.31,1.0,2.0,288700,0,1,0,3,380546.2917827298
-149.92186,2020.0,0.0,2066,1976.0,61.19126,2853.0,3996.0,2480.0,99517,1.31,4.0,6.0,492000,0,0,1,2,418509.68133802817
-149.92096,2020.0,0.0,1182,1952.0,61.191128,1685.0,1176.0,1196.0,99517,1.31,1.0,2.0,281500,0,1,0,3,380546.2917827298
-149.92096,2020.0,0.0,958,1949.0,61.190445,1355.0,3742.0,564.0,99517,1.31,1.0,2.0,228200,0,0,1,2,418509.68133802817
-149.92096,2020.0,0.0,2026,1952.0,61.189896,2604.0,1384.0,2848.0,99517,1.31,3.0,6.0,482400,0,0,1,2,418509.68133802817
-149.9239,2020.0,0.0,1576,1975.0,61.191498,2311.0,2301.0,1560.0,99517,1.31,2.0,4.0,375200,0,0,1,2,418509.68133802817
-149.92197,2020.0,0.0,977,1952.0,61.189503,1510.0,4012.0,616.0,99517,1.31,1.0,2.0,232700,0,1,0,3,380546.2917827298
-149.92094,2020.0,0.0,1311,1960.0,61.18938,2241.0,3875.0,1674.0,99517,1.31,2.0,2.0,312200,0,1,0,3,380546.2917827298
-149.92192,2020.0,0.0,1122,1968.0,61.189095,1797.0,3718.0,950.0,99517,1.31,1.0,2.0,267100,0,1,0,3,380546.2917827298
-149.92003,2020.0,0.0,1374,1951.0,61.189598,1683.0,7046.0,1894.0,99517,1.31,1.0,2.0,327100,0,1,0,3,380546.2917827298
-149.92004,2020.0,0.0,1112,1953.0,61.190716,1257.0,3029.0,1092.0,99517,1.31,1.0,1.0,264700,0,1,0,3,380546.2917827298
-149.92004,2020.0,0.0,1210,1956.0,61.191402,2012.0,3672.0,1104.0,99517,1.31,1.0,3.0,288000,0,1,0,3,380546.2917827298
-149.91925,2020.0,0.0,2310,1961.0,61.190857,2941.0,19.0,1828.0,99517,1.31,3.0,3.0,550000,0,1,0,3,380546.2917827298
-149.91922,2020.0,0.0,2652,2006.0,61.190006,3492.0,1722.0,3766.0,99517,1.31,5.0,6.0,631400,0,0,1,2,418509.68133802817
-149.91823,2020.0,0.0,750,1950.0,61.188778,2200.0,4488.0,1024.0,99517,1.31,2.0,3.0,178500,0,1,0,3,380546.2917827298
-149.91824,2020.0,0.0,1510,1954.0,61.190163,2458.0,4436.0,1242.0,99517,1.31,2.0,4.0,359600,0,1,0,3,380546.2917827298
-149.91736,2020.0,0.0,1168,1955.0,61.191265,1963.0,4297.0,936.0,99517,1.31,1.0,3.0,278100,0,1,0,3,380546.2917827298
-149.91734,2020.0,0.0,921,1951.0,61.189323,1688.0,4330.0,1578.0,99517,1.31,1.0,2.0,219200,0,1,0,3,380546.2917827298
-149.91733,2020.0,0.0,2346,1981.0,61.188503,1608.0,2553.0,800.0,99517,1.31,1.0,2.0,558600,0,0,1,2,418509.68133802817
-149.9163,2020.0,0.0,1669,1986.0,61.18877,2418.0,3427.0,1872.0,99517,1.31,2.0,4.0,397400,0,0,1,2,418509.68133802817
-149.91632,2020.0,0.0,2057,1968.0,61.190006,2649.0,3434.0,2980.0,99517,1.31,3.0,5.0,489800,0,0,1,2,418509.68133802817
-149.9154,2020.0,0.0,1712,1953.0,61.18877,2816.0,2129.0,2240.0,99517,1.31,2.0,4.0,407600,0,1,0,3,380546.2917827298
-149.91542,2020.0,0.0,1625,1978.0,61.19085,1861.0,3704.0,2054.0,99517,1.31,2.0,2.0,386900,0,0,1,2,418509.68133802817
-149.91438,2020.0,0.0,2052,1952.0,61.1885,3165.0,1336.0,2348.0,99517,1.31,3.0,3.0,488600,0,1,0,3,380546.2917827298
-149.91438,2020.0,0.0,1554,1957.0,61.189186,2538.0,2784.0,1672.0,99517,1.31,2.0,3.0,370000,0,1,0,3,380546.2917827298
-149.91231,2020.0,0.0,1224,1956.0,61.191483,1593.0,3683.0,1076.0,99503,1.31,1.0,2.0,291500,0,1,0,3,380546.2917827298
-149.9109,2020.0,0.0,1581,1953.0,61.190994,2525.0,1127.0,2156.0,99503,1.31,3.0,2.0,376400,0,1,0,3,380546.2917827298
-149.90993,2020.0,0.0,1050,1950.0,61.189705,1917.0,146.0,1344.0,99503,1.31,1.0,3.0,250000,0,1,0,3,380546.2917827298
-149.91142,2020.0,0.0,1207,1952.0,61.1888,1637.0,4241.0,884.0,99503,1.31,1.0,2.0,287400,0,1,0,3,380546.2917827298
-149.90488,2020.0,0.0,1617,1951.0,61.190907,2221.0,4169.0,2448.0,99503,1.31,2.0,2.0,385100,0,1,0,3,380546.2917827298
-149.90317,2020.0,0.0,1412,1948.0,61.190613,2111.0,3679.0,2144.0,99503,1.31,1.0,3.0,336100,0,1,0,3,380546.2917827298
-149.90503,2020.0,0.0,2590,1997.0,61.19004,3490.0,5775.0,3483.0,99503,1.31,3.0,6.0,616600,0,0,1,2,418509.68133802817
-149.90211,2020.0,0.0,1276,1959.0,61.190804,1696.0,3766.0,948.0,99503,1.31,1.0,2.0,303800,0,1,0,3,380546.2917827298
-149.9009,2020.0,0.0,1045,1954.0,61.18855,1663.0,2853.0,684.0,99503,1.31,1.0,2.0,248700,0,1,0,3,380546.2917827298
-149.90141,2020.0,0.0,1129,1960.0,61.189243,1930.0,1096.0,840.0,99503,1.31,1.0,3.0,268800,0,1,0,3,380546.2917827298
-149.90117,2020.0,0.0,1641,1964.0,61.188396,2220.0,4198.0,1800.0,99503,1.31,2.0,4.0,390600,0,0,1,2,418509.68133802817
-149.90211,2020.0,0.0,1360,1955.0,61.188972,2534.0,1173.0,1360.0,99503,1.31,2.0,3.0,323800,0,1,0,3,380546.2917827298
-149.90211,2020.0,0.0,2027,1982.0,61.18965,3351.0,4106.0,2234.0,99503,1.31,4.0,6.0,482500,0,0,1,2,418509.68133802817
-149.90315,2020.0,0.0,886,1957.0,61.189243,1550.0,3553.0,528.0,99503,1.31,1.0,3.0,210900,0,1,0,3,380546.2917827298
-149.90398,2020.0,0.0,1098,1951.0,61.1887,2105.0,3949.0,1232.0,99503,1.31,1.0,3.0,261500,0,1,0,3,380546.2917827298
-149.91165,2020.0,0.0,749,1947.0,61.186337,1485.0,3305.0,1010.0,99503,1.31,0.5,10.0,178300,0,1,0,3,380546.2917827298
-149.91002,2020.0,0.0,1321,1999.0,61.185703,2024.0,3844.0,1052.0,99503,1.31,1.0,2.0,314500,0,1,0,3,380546.2917827298
-149.90988,2020.0,0.0,3352,1950.0,61.18702,1659.0,2783.0,1834.0,99503,1.31,0.0,0.0,798000,0,0,1,2,418509.68133802817
-149.90263,2020.0,0.0,948,1951.0,61.18737,1746.0,3914.0,799.0,99503,1.31,1.0,2.0,225800,0,1,0,3,380546.2917827298
-149.90335,2020.0,0.0,1286,1950.0,61.18782,2256.0,3582.0,1300.0,99503,1.31,2.0,2.0,306300,0,1,0,3,380546.2917827298
-149.89929,2020.0,0.0,864,1952.0,61.18634,1543.0,3728.0,320.0,99503,1.31,2.0,4.0,205600,0,1,0,3,380546.2917827298
-149.90681,2020.0,0.0,2063,1972.0,61.18559,3129.0,3044.0,3255.0,99503,1.31,3.0,6.0,491200,0,0,1,2,418509.68133802817
-149.90918,2020.0,0.0,1255,1960.0,61.1846,2426.0,3809.0,1272.0,99503,1.31,2.0,2.0,298900,0,1,0,3,380546.2917827298
-149.90659,2020.0,0.0,1388,1953.0,61.184654,2587.0,1188.0,1671.0,99503,1.31,1.5,3.0,330500,0,1,0,3,380546.2917827298
-149.90358,2020.0,0.0,1606,1966.0,61.185974,1935.0,3532.0,1728.0,99503,1.31,2.0,2.0,382300,0,0,1,2,418509.68133802817
-149.90584,2020.0,0.0,1596,1985.0,61.185547,3471.0,26.0,2304.0,99503,1.31,4.0,6.0,380000,0,0,1,2,418509.68133802817
-149.90666,2020.0,0.0,1653,1952.0,61.18511,2494.0,3525.0,2098.0,99503,1.31,2.0,2.0,393600,0,1,0,3,380546.2917827298
-149.90192,2020.0,0.0,1222,1952.0,61.185066,2524.0,3542.0,1462.0,99503,1.31,1.5,3.0,291000,0,1,0,3,380546.2917827298
-149.90259,2020.0,0.0,1300,1998.0,61.185516,2343.0,2946.0,1052.0,99503,1.31,1.0,3.0,309600,0,1,0,3,380546.2917827298
-149.9019,2020.0,0.0,1248,1953.0,61.185875,2467.0,3795.0,1494.0,99503,1.31,1.0,4.0,297200,0,1,0,3,380546.2917827298
-149.90005,2020.0,0.0,1179,1951.0,61.185875,2538.0,1120.0,1776.0,99503,1.31,3.0,4.0,280800,0,0,1,2,418509.68133802817
-149.89929,2020.0,0.0,1034,1953.0,61.185795,1446.0,4099.0,720.0,99503,1.31,1.0,1.0,246200,0,1,0,3,380546.2917827298
-149.90085,2020.0,0.0,2457,1978.0,61.184704,2858.0,4317.0,4024.0,99503,1.31,6.5,7.0,584900,0,0,1,2,418509.68133802817
-149.90152,2020.0,0.0,787,1985.0,61.18515,1909.0,4023.0,824.0,99503,1.31,1.0,2.0,187300,1,0,0,1,200173.4314516129
-149.90004,2020.0,0.0,823,1985.0,61.185696,1909.0,4661.0,824.0,99503,1.31,1.0,2.0,195900,1,0,0,1,200173.4314516129
-149.90004,2020.0,0.0,766,1985.0,61.18554,1909.0,2960.0,824.0,99503,1.31,1.0,2.0,182400,1,0,0,1,200173.4314516129
-149.90004,2020.0,0.0,818,1985.0,61.185844,2071.0,3714.0,824.0,99503,1.31,2.0,2.0,194700,1,0,0,1,200173.4314516129
-149.90004,2020.0,0.0,775,1985.0,61.185905,1909.0,3557.0,824.0,99503,1.31,1.0,2.0,184500,1,0,0,1,200173.4314516129
-149.92065,2020.0,0.0,1532,1965.0,61.184498,2824.0,3644.0,1950.0,99517,1.31,2.0,4.0,364800,0,1,0,3,380546.2917827298
-149.92523,2020.0,0.0,1168,1947.0,61.184143,1934.0,2470.0,965.0,99517,1.31,1.0,2.0,278200,0,1,0,3,380546.2917827298
-149.92535,2020.0,331.0,622,1976.0,61.18569,1715.0,4047.0,965.0,99517,1.31,1.0,2.0,148000,1,0,0,1,200173.4314516129
-149.92613,2020.0,331.0,2663,2004.0,61.185623,3165.0,3822.0,3348.0,99517,1.31,5.0,6.0,634000,0,0,1,2,418509.68133802817
-149.92117,2020.0,270.0,556,1978.0,61.18793,1513.0,3310.0,642.0,99517,1.31,1.0,2.0,132300,1,0,0,1,200173.4314516129
-149.92094,2020.0,270.0,544,1978.0,61.18732,1513.0,1659.0,642.0,99517,1.31,1.0,2.0,129600,1,0,0,1,200173.4314516129
-149.91954,2020.0,0.0,1861,1962.0,61.187904,2630.0,3330.0,1812.0,99517,1.31,2.0,3.0,443100,0,1,0,3,380546.2917827298
-149.9175,2020.0,0.0,1801,1965.0,61.187016,2364.0,1784.0,1904.0,99517,1.31,2.0,5.0,428700,0,0,1,2,418509.68133802817
-149.91777,2020.0,225.0,612,1977.0,61.18805,1656.0,2982.0,794.0,99517,1.31,1.0,2.0,145600,1,0,0,1,200173.4314516129
-149.9175,2020.0,0.0,982,1983.0,61.187885,1962.0,5369.0,972.0,99517,1.31,2.0,2.0,233800,1,0,0,1,200173.4314516129
-149.91551,2020.0,0.0,1949,1970.0,61.187702,2716.0,2973.0,2744.0,99517,1.31,2.5,6.0,464000,0,0,1,2,418509.68133802817
-149.914,2020.0,0.0,1322,1951.0,61.18453,2932.0,3924.0,1362.0,99517,1.31,2.0,3.0,314700,0,1,0,3,380546.2917827298
-149.91699,2020.0,0.0,1393,1940.0,61.18487,2834.0,3644.0,1085.0,99517,1.31,2.0,2.0,331700,0,1,0,3,380546.2917827298
-149.91724,2020.0,0.0,1265,1954.0,61.185173,2012.0,3038.0,1208.0,99517,1.31,2.0,2.0,301300,0,1,0,3,380546.2917827298
-149.91681,2020.0,0.0,1041,1949.0,61.185707,1882.0,4317.0,836.0,99517,1.31,1.0,3.0,247900,0,1,0,3,380546.2917827298
-149.9193,2020.0,0.0,1339,1952.0,61.18509,1796.0,3623.0,1200.0,99517,1.31,1.0,2.0,318900,0,1,0,3,380546.2917827298
-149.93582,2020.0,0.0,1701,1972.0,61.1877,2754.0,3994.0,1898.0,99517,1.31,2.0,4.0,405100,0,1,0,3,380546.2917827298
-149.93787,2020.0,0.0,1745,1972.0,61.187866,2877.0,3966.0,1804.0,99517,1.31,2.5,4.0,415500,0,1,0,3,380546.2917827298
-149.9397,2020.0,0.0,1784,1972.0,61.187866,2986.0,2679.0,1756.0,99517,1.31,3.0,4.0,424800,0,1,0,3,380546.2917827298
-149.94148,2020.0,0.0,1782,1973.0,61.187862,2836.0,3931.0,2092.0,99517,1.31,2.0,4.0,424300,0,1,0,3,380546.2917827298
-149.93712,2020.0,0.0,1733,1972.0,61.18707,2636.0,3917.0,1872.0,99517,1.31,2.0,3.0,412700,0,1,0,3,380546.2917827298
-149.93625,2020.0,0.0,1611,1968.0,61.18599,2601.0,3371.0,1754.0,99517,1.31,2.0,3.0,383600,0,1,0,3,380546.2917827298
-149.93802,2020.0,0.0,1662,1971.0,61.186592,2482.0,3423.0,2008.0,99517,1.31,1.75,4.0,395800,0,1,0,3,380546.2917827298
-149.93971,2020.0,0.0,1602,1971.0,61.18595,2797.0,2631.0,1208.0,99517,1.31,2.0,3.0,381400,0,1,0,3,380546.2917827298
-149.94067,2020.0,0.0,1679,1971.0,61.186172,3011.0,4395.0,1756.0,99517,1.31,2.5,4.0,399800,0,1,0,3,380546.2917827298
-149.94221,2020.0,0.0,1684,1969.0,61.186787,3008.0,3844.0,1992.0,99517,1.31,2.0,4.0,400900,0,1,0,3,380546.2917827298
-149.94228,2020.0,0.0,1612,1967.0,61.18556,2644.0,3630.0,1614.0,99517,1.31,1.5,3.0,383800,0,1,0,3,380546.2917827298
-149.94133,2020.0,0.0,1692,1967.0,61.185036,2880.0,4488.0,1872.0,99517,1.31,2.0,4.0,402800,0,1,0,3,380546.2917827298
-149.94069,2020.0,0.0,1811,1965.0,61.184826,3211.0,3696.0,2030.0,99517,1.31,3.0,3.0,431300,0,1,0,3,380546.2917827298
-149.93912,2020.0,0.0,1695,1969.0,61.185516,2856.0,5529.0,1964.0,99517,1.31,2.0,4.0,403600,0,1,0,3,380546.2917827298
-149.93765,2020.0,338.0,1323,1966.0,61.185238,2250.0,3695.0,960.0,99517,1.31,1.0,3.0,315000,0,1,0,3,380546.2917827298
-149.93687,2020.0,0.0,1315,1964.0,61.18462,2298.0,4500.0,1040.0,99517,1.31,1.0,3.0,313200,0,1,0,3,380546.2917827298
-149.934,2020.0,0.0,1245,1965.0,61.187286,1175.0,5705.0,1254.0,99517,1.31,1.0,1.0,296400,0,1,0,3,380546.2917827298
-149.93307,2020.0,0.0,1578,1952.0,61.18518,2599.0,4068.0,1725.0,99517,1.31,2.0,3.0,375800,0,1,0,3,380546.2917827298
-149.93196,2020.0,0.0,1205,1949.0,61.184795,2215.0,3954.0,1381.0,99517,1.31,1.0,3.0,287000,0,1,0,3,380546.2917827298
-149.93196,2020.0,0.0,1270,1949.0,61.186146,1180.0,1873.0,1177.0,99517,1.31,1.0,1.0,302300,0,1,0,3,380546.2917827298
-149.93114,2020.0,0.0,1682,1981.0,61.185955,2754.0,3396.0,1686.0,99517,1.31,2.0,3.0,400500,0,1,0,3,380546.2917827298
-149.93114,2020.0,0.0,1286,1951.0,61.184605,1806.0,3848.0,1200.0,99517,1.31,1.0,2.0,306300,0,1,0,3,380546.2917827298
-149.92935,2020.0,0.0,1724,1963.0,61.185745,2326.0,1169.0,2240.0,99517,1.31,2.0,5.0,410500,0,0,1,2,418509.68133802817
-149.92857,2020.0,0.0,1216,1955.0,61.186024,1820.0,3945.0,936.0,99517,1.31,1.0,2.0,289500,0,1,0,3,380546.2917827298
-149.93059,2020.0,0.0,1589,1952.0,61.187763,2727.0,4401.0,1872.0,99517,1.31,2.0,4.0,378400,0,1,0,3,380546.2917827298
-149.94685,2020.0,338.0,1604,1997.0,61.184635,2781.0,4474.0,1700.0,99517,1.31,2.5,3.0,382000,1,0,0,1,200173.4314516129
-149.94687,2020.0,338.0,1706,1997.0,61.185585,2715.0,3435.0,1700.0,99517,1.31,2.5,3.0,406300,1,0,0,1,200173.4314516129
-149.94313,2020.0,338.0,1416,1981.0,61.186947,2896.0,4373.0,1497.0,99517,1.31,2.0,2.0,337100,0,1,0,3,380546.2917827298
-149.94421,2020.0,338.0,1585,1981.0,61.186947,2928.0,3576.0,1929.0,99517,1.31,2.0,4.0,377400,0,1,0,3,380546.2917827298
-149.94554,2020.0,338.0,1635,1981.0,61.187298,3189.0,3973.0,1929.0,99517,1.31,3.0,3.0,389400,0,1,0,3,380546.2917827298
-149.944,2020.0,338.0,1647,1981.0,61.1873,3136.0,3660.0,1929.0,99517,1.31,3.0,4.0,392200,0,1,0,3,380546.2917827298
-149.95555,2020.0,338.0,1420,2003.0,61.18572,2728.0,3337.0,1860.0,99517,1.31,2.5,3.0,338000,1,0,0,1,200173.4314516129
-149.95735,2020.0,338.0,2233,2002.0,61.185436,4648.0,4017.0,4155.0,99517,1.31,5.0,6.0,531600,1,0,0,0,657634.9143610013
-149.95436,2020.0,338.0,2179,2003.0,61.187862,3192.0,3708.0,2053.0,99517,1.31,2.5,3.0,518700,0,1,0,3,380546.2917827298
-149.94469,2020.0,338.0,1430,1982.0,61.186443,2795.0,4124.0,1574.0,99517,1.31,2.0,2.0,340400,0,1,0,3,380546.2917827298
-149.94618,2020.0,338.0,1693,1982.0,61.186394,3168.0,1173.0,1930.0,99517,1.31,3.0,4.0,403000,0,1,0,3,380546.2917827298
-149.94627,2020.0,338.0,1751,1982.0,61.18707,3139.0,3357.0,1930.0,99517,1.31,3.0,4.0,416800,0,1,0,3,380546.2917827298
-149.94615,2020.0,0.0,1422,1982.0,61.18783,2873.0,1880.0,1605.0,99517,1.31,2.0,2.0,338500,0,1,0,3,380546.2917827298
-149.94449,2020.0,338.0,1600,1984.0,61.187794,3143.0,3787.0,2109.0,99517,1.31,2.5,3.0,381000,0,1,0,3,380546.2917827298
-149.95068,2020.0,0.0,1208,1984.0,61.186413,2508.0,5228.0,1216.0,99517,1.31,1.5,3.0,287700,0,1,0,3,380546.2917827298
-149.95187,2020.0,0.0,1197,1984.0,61.186413,2444.0,1737.0,1216.0,99517,1.31,1.0,3.0,285000,0,1,0,3,380546.2917827298
-149.95335,2020.0,0.0,1133,1984.0,61.186356,2319.0,3749.0,1040.0,99517,1.31,1.0,2.0,269800,0,1,0,3,380546.2917827298
-149.95384,2020.0,0.0,1180,1984.0,61.187023,2578.0,3877.0,1336.0,99517,1.31,1.5,3.0,280900,0,1,0,3,380546.2917827298
-149.95251,2020.0,0.0,1229,1983.0,61.18699,2686.0,1299.0,1250.0,99517,1.31,2.0,3.0,292500,0,1,0,3,380546.2917827298
-149.95149,2020.0,0.0,1117,1984.0,61.18715,2319.0,3977.0,1040.0,99517,1.31,1.0,2.0,265900,0,1,0,3,380546.2917827298
-149.9508,2020.0,0.0,1153,1983.0,61.187428,2536.0,6402.0,1216.0,99517,1.31,1.5,3.0,274600,0,1,0,3,380546.2917827298
-149.9522,2020.0,0.0,1138,1983.0,61.187428,2476.0,6976.0,1216.0,99517,1.31,1.5,3.0,270900,0,1,0,3,380546.2917827298
-149.95374,2020.0,0.0,1134,1983.0,61.187378,2541.0,7657.0,1216.0,99517,1.31,1.5,3.0,270000,0,1,0,3,380546.2917827298
-149.95302,2020.0,0.0,1264,1983.0,61.1879,2447.0,3347.0,1216.0,99517,1.31,1.0,3.0,300900,0,1,0,3,380546.2917827298
-149.95161,2020.0,0.0,1223,1983.0,61.187893,2536.0,3773.0,1216.0,99517,1.31,1.5,3.0,291200,0,1,0,3,380546.2917827298
-149.95004,2020.0,0.0,1280,1983.0,61.187897,2394.0,2492.0,988.0,99517,1.31,1.5,2.0,304700,0,1,0,3,380546.2917827298
-149.94824,2020.0,0.0,1407,1984.0,61.187897,2473.0,3658.0,1512.0,99517,1.31,2.0,3.0,334900,0,0,1,2,418509.68133802817
-149.9469,2020.0,0.0,1134,1984.0,61.18791,2350.0,5164.0,988.0,99517,1.31,1.5,2.0,270100,0,1,0,3,380546.2917827298
-149.94685,2020.0,0.0,1480,1984.0,61.18777,2628.0,1798.0,1512.0,99517,1.31,2.0,3.0,352300,0,1,0,3,380546.2917827298
-149.94684,2020.0,0.0,1341,1984.0,61.18733,2531.0,4493.0,1259.0,99517,1.31,1.5,3.0,319300,0,1,0,3,380546.2917827298
-149.94814,2020.0,0.0,1455,1984.0,61.187313,2633.0,7193.0,1512.0,99517,1.31,2.0,3.0,346500,0,1,0,3,380546.2917827298
-149.94984,2020.0,0.0,1526,1984.0,61.187542,2687.0,3917.0,1512.0,99517,1.31,2.0,4.0,363300,0,1,0,3,380546.2917827298
-149.94862,2020.0,0.0,1242,1984.0,61.186882,2685.0,3570.0,1512.0,99517,1.31,2.0,4.0,295800,0,1,0,3,380546.2917827298
-149.94714,2020.0,0.0,1299,1984.0,61.186935,2726.0,3571.0,1344.0,99517,1.31,2.0,4.0,309400,0,1,0,3,380546.2917827298
-149.94739,2020.0,0.0,1201,1984.0,61.18637,2717.0,4276.0,1344.0,99517,1.31,2.0,4.0,286000,0,1,0,3,380546.2917827298
-149.94882,2020.0,0.0,1316,1984.0,61.186417,2716.0,4214.0,1344.0,99517,1.31,2.0,4.0,313300,0,1,0,3,380546.2917827298
-149.94513,2020.0,400.0,979,1972.0,61.181072,2252.0,4663.0,1140.0,99517,1.31,1.5,3.0,233100,1,0,0,1,200173.4314516129
-149.94696,2020.0,0.0,3313,1960.0,61.18099,2057.0,1821.0,5349.0,99517,1.31,2.0,8.0,788900,0,0,1,2,418509.68133802817
-149.94513,2020.0,0.0,988,1972.0,61.181072,2252.0,3856.0,1140.0,99517,1.31,1.5,3.0,235200,1,0,0,1,200173.4314516129
-149.94446,2020.0,0.0,2332,1978.0,61.1841,2539.0,4106.0,2552.0,99517,1.31,6.0,6.0,555200,0,0,1,2,418509.68133802817
-149.94513,2020.0,0.0,2281,1978.0,61.183666,2515.0,3386.0,2500.0,99517,1.31,3.0,6.0,543100,0,0,1,2,418509.68133802817
-149.94623,2020.0,0.0,2527,1982.0,61.183495,2762.0,3616.0,3368.0,99517,1.31,4.0,6.0,601700,0,0,1,2,418509.68133802817
-149.94415,2020.0,0.0,2034,1980.0,61.182777,2827.0,4046.0,2032.0,99517,1.31,2.0,3.0,484300,0,1,0,3,380546.2917827298
-149.94975,2020.0,297.0,934,1985.0,61.180775,1900.0,3927.0,862.0,99517,1.31,2.0,2.0,222400,1,0,0,1,200173.4314516129
